TransactionID,Date,CustomerID,Gender,Age,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,Branch,PaymentMethod
6831,2023-03-18 06:00:00,3072,Male,41,Beverage,Mineral Water,7,21.94,153.58,B,E-Wallet
6832,2023-03-18 07:00:00,3356,Female,28,Dairy,Cheese,3,72.99,218.96999999999997,A,Credit Card
6833,2023-03-18 08:00:00,3437,,45,Electronics,USB Cable,6,118.87,713.22,D,Credit Card
6834,2023-03-18 09:00:00,3475,Male,29,Personal Care,Toothpaste,3,83.58,250.74,B,E-Wallet
6835,2023-03-18 10:00:00,3283,Female,26,Household,Dish Soap,5,59.68,298.4,B,Credit Card
6836,2023-03-18 11:00:00,3057,Male,33,Snacks,Chips,1,50.21,50.21,A,Cash
6837,2023-03-18 12:00:00,3106,Male,37,Beverage,Energy Drink,11,69.87,768.57,A,Bank Transfer
6838,2023-03-18 13:00:00,3407,Female,38,Personal Care,Shampoo,3,25.92,77.76,B,Cash
6839,2023-03-18 14:00:00,3189,Female,52,Beverage,Juice,3,53.36,160.07999999999998,B,Bank Transfer
6840,2023-03-18 15:00:00,3268,Male,,Frozen,Ice Cream,2,103.32,206.64,C,Cash
6841,2023-03-18 16:00:00,3326,,22,Beverage,Juice,4,57.53,230.12,B,E-Wallet
6842,2023-03-18 17:00:00,3171,Female,17,Frozen,Frozen Pizza,6,25.13,150.78,D,Credit Card
6843,2023-03-18 18:00:00,3152,Female,40,Snacks,Crackers,8,89.27,714.16,C,Cash
6844,2023-03-18 19:00:00,3101,Female,54,Produce,Apples,6,39.47,236.82,D,Credit Card
6845,2023-03-18 20:00:00,3057,,39,Snacks,Chips,8,116.72,933.76,A,Bank Transfer
6846,2023-03-18 21:00:00,3025,Male,58,Beverage,Soft Drink,10,17.15,171.5,B,Credit Card
6847,2023-03-18 22:00:00,3276,Male,36,Beverage,Energy Drink,3,101.98,305.94,B,Credit Card
6848,2023-03-18 23:00:00,3175,Male,66,Frozen,Ice Cream,7,60.96,426.72,C,E-Wallet
6849,2023-03-19 00:00:00,3173,Female,32,Produce,Broccoli,3,59.43,178.29,B,Credit Card
6850,2023-03-19 01:00:00,3229,Male,66,Produce,Apples,3,10.64,31.92,A,E-Wallet
6851,2023-03-19 02:00:00,3134,Male,39,Beverage,Energy Drink,10,86.86,868.6,D,E-Wallet
6852,2023-03-19 03:00:00,3375,Male,38,Beverage,Juice,7,20.08,140.56,D,Cash
6853,2023-03-19 04:00:00,3213,Male,50,Produce,Bananas,11,13.68,150.48,C,Cash
6854,2023-03-19 05:00:00,3415,Female,37,Household,Tissue,10,41.4,414.0,A,Cash
6855,2023-03-19 06:00:00,3097,Female,67,Dairy,Cheese,2,76.13,152.26,D,Cash
6856,2023-03-19 07:00:00,3112,Male,24,Personal Care,Lotion,5,34.83,174.14999999999998,D,Cash
6857,2023-03-19 08:00:00,3209,Male,30,Personal Care,Lotion,8,27.44,219.52,C,Cash
6858,2023-03-19 09:00:00,3122,Female,55,Personal Care,Toothpaste,4,97.77,391.08,D,Bank Transfer
6859,2023-03-19 10:00:00,3417,Male,37,Dairy,Cheese,5,87.11,435.55,D,Bank Transfer
6860,2023-03-19 11:00:00,3113,Female,25,Household,Cleaner,7,19.99,139.92999999999998,D,Credit Card
6861,2023-03-19 12:00:00,3322,Female,58,Snacks,Chips,3,59.22,177.66,B,E-Wallet
6862,2023-03-19 13:00:00,3117,Male,63,Frozen,Frozen Vegetables,5,61.29,306.45,B,E-Wallet
6863,2023-03-19 14:00:00,3488,Female,65,Beverage,Mineral Water,7,72.05,504.34999999999997,A,E-Wallet
6864,2023-03-19 15:00:00,3481,Female,20,Snacks,Crackers,8,101.15,809.2,C,Cash
6865,2023-03-19 16:00:00,3386,Male,25,Personal Care,Shampoo,7,114.95,804.65,B,Bank Transfer
6866,2023-03-19 17:00:00,3429,Male,50,Dairy,Cheese,9,110.88,997.92,D,E-Wallet
6867,2023-03-19 18:00:00,3398,Male,36,Dairy,Cheese,3,25.72,77.16,C,Cash
6868,2023-03-19 19:00:00,3259,Male,26,Beverage,Mineral Water,9,100.7,906.3000000000001,A,E-Wallet
6869,2023-03-19 20:00:00,3218,Female,55,Produce,Broccoli,10,74.11,741.1,C,Bank Transfer
6870,2023-03-19 21:00:00,3216,Female,67,Beverage,Soft Drink,3,17.71,53.13,B,E-Wallet
6871,2023-03-19 22:00:00,3381,Female,18,Frozen,Frozen Pizza,4,72.94,291.76,D,E-Wallet
6872,2023-03-19 23:00:00,3012,Male,38,Snacks,Crackers,1,45.38,45.38,D,Cash
6873,2023-03-20 00:00:00,3179,Male,65,Produce,Broccoli,11,10.87,119.57,A,Cash
6874,2023-03-20 01:00:00,3073,Male,60,Frozen,Frozen Pizza,6,94.6,567.5999999999999,B,E-Wallet
6875,2023-03-20 02:00:00,3004,Female,65,Personal Care,Toothpaste,10,22.07,220.7,C,E-Wallet
6876,2023-03-20 03:00:00,3133,Female,54,Frozen,Frozen Vegetables,3,79.31,237.93,C,Credit Card
6877,2023-03-20 04:00:00,3053,Male,42,Produce,Apples,6,80.66,483.96,D,Bank Transfer
6878,2023-03-20 05:00:00,3069,,38,Snacks,Crackers,10,119.83,1198.3,A,Cash
6879,2023-03-20 06:00:00,3076,Female,69,Produce,Broccoli,10,32.07,320.7,D,E-Wallet
6880,2023-03-20 07:00:00,3173,Female,65,Household,Dish Soap,10,6.34,63.4,B,Bank Transfer
6881,2023-03-20 08:00:00,3139,Male,58,Electronics,USB Cable,5,31.91,159.55,D,Credit Card
6882,2023-03-20 09:00:00,3348,Male,24,Electronics,USB Cable,10,72.12,721.2,B,Credit Card
6883,2023-03-20 10:00:00,3126,Male,19,Household,Tissue,10,96.81,968.1,D,Bank Transfer
6884,2023-03-20 11:00:00,3027,Male,62,Snacks,Chips,11,89.57,985.27,B,E-Wallet
6885,2023-03-20 12:00:00,3214,Male,24,Snacks,Cookies,4,27.5,110.0,A,Credit Card
6886,2023-03-20 13:00:00,3259,Female,24,Dairy,Cheese,6,110.97,665.8199999999999,D,Credit Card
6887,2023-03-20 14:00:00,3021,,29,Household,Detergent,7,114.96,804.7199999999999,D,E-Wallet
6888,2023-03-20 15:00:00,3139,Male,29,,,3,65.47,196.41,C,Cash
6889,2023-03-20 16:00:00,3028,Female,61,Snacks,Chips,8,51.88,415.04,A,Credit Card
6890,2023-03-20 17:00:00,3413,Male,58,Beverage,Juice,2,57.31,114.62,B,E-Wallet
6891,2023-03-20 18:00:00,3081,Female,54,Beverage,Juice,7,98.5,689.5,C,Bank Transfer
6892,2023-03-20 19:00:00,3458,Female,42,Snacks,Chips,3,13.72,41.160000000000004,A,Cash
6893,2023-03-20 20:00:00,3463,Female,,Dairy,Butter,7,93.52,654.64,C,Bank Transfer
6894,2023-03-20 21:00:00,3113,Female,34,Beverage,Juice,8,84.21,673.68,A,Credit Card
6895,2023-03-20 22:00:00,3128,Male,46,Beverage,Juice,6,115.58,693.48,D,Bank Transfer
6896,2023-03-20 23:00:00,3044,Male,61,Personal Care,Lotion,8,7.37,58.96,A,E-Wallet
6897,2023-03-21 00:00:00,3413,Male,17,Beverage,Juice,4,119.53,478.12,B,Bank Transfer
6898,2023-03-21 01:00:00,3068,Female,23,,,2,84.97,169.94,C,E-Wallet
6899,2023-03-21 02:00:00,3487,Male,21,Electronics,Earphones,10,55.64,556.4,B,E-Wallet
6900,2023-03-21 03:00:00,3408,Male,65,Beverage,Mineral Water,3,99.97,299.90999999999997,C,Credit Card
6901,2023-03-21 04:00:00,3109,Female,54,Produce,Bananas,8,51.18,409.44,D,Bank Transfer
6902,2023-03-21 05:00:00,3152,Male,28,Household,Cleaner,11,56.72,623.92,A,Bank Transfer
6903,2023-03-21 06:00:00,3142,,35,Produce,Apples,1,61.43,61.43,B,Cash
6904,2023-03-21 07:00:00,3120,Female,42,Dairy,Cheese,11,64.08,704.88,A,Credit Card
6905,2023-03-21 08:00:00,3282,Male,68,Dairy,Milk,3,111.15,333.45000000000005,B,E-Wallet
6906,2023-03-21 09:00:00,3203,Female,59,Beverage,Mineral Water,3,9.85,29.549999999999997,D,Bank Transfer
6907,2023-03-21 10:00:00,3259,Male,26,Produce,Carrots,3,17.57,52.71,B,E-Wallet
6908,2023-03-21 11:00:00,3139,Female,34,Electronics,USB Cable,5,87.82,439.09999999999997,D,Cash
6909,2023-03-21 12:00:00,3175,Female,17,Produce,Carrots,7,116.29,814.0300000000001,C,Bank Transfer
6910,2023-03-21 13:00:00,3494,Male,16,,,1,112.61,112.61,C,Credit Card
6911,2023-03-21 14:00:00,3434,Female,22,Snacks,Crackers,5,100.83,504.15,C,Cash
6912,2023-03-21 15:00:00,3006,Male,60,Electronics,Earphones,1,102.78,102.78,C,E-Wallet
6913,2023-03-21 16:00:00,3052,Male,38,Beverage,Mineral Water,4,95.85,383.4,D,Bank Transfer
6914,2023-03-21 17:00:00,3033,Male,53,Snacks,Cookies,3,18.22,54.66,C,Credit Card
6915,2023-03-21 18:00:00,3241,Male,36,Personal Care,Lotion,8,92.03,736.24,A,Bank Transfer
6916,2023-03-21 19:00:00,3145,Female,69,Electronics,Phone Case,6,60.88,365.28000000000003,D,Credit Card
6917,2023-03-21 20:00:00,3296,Male,46,Personal Care,Toothpaste,5,53.8,269.0,C,Credit Card
6918,2023-03-21 21:00:00,3146,Male,39,Frozen,Frozen Pizza,9,33.06,297.54,C,Bank Transfer
6919,2023-03-21 22:00:00,3300,Male,65,Dairy,Butter,11,98.96,1088.56,C,Bank Transfer
6920,2023-03-21 23:00:00,3111,Female,39,Beverage,Soft Drink,7,14.68,102.75999999999999,A,Cash
6921,2023-03-22 00:00:00,3260,Male,35,Personal Care,Toothpaste,7,118.58,830.06,D,Credit Card
6922,2023-03-22 01:00:00,3356,,53,Snacks,Nuts,7,88.91,622.37,B,Credit Card
6923,2023-03-22 02:00:00,3240,,48,Snacks,Chips,7,89.14,623.98,C,Bank Transfer
6924,2023-03-22 03:00:00,3231,Female,30,Frozen,Frozen Pizza,5,8.42,42.1,D,Bank Transfer
6925,2023-03-22 04:00:00,3241,Female,28,Personal Care,Lotion,11,97.41,1071.51,B,E-Wallet
6926,2023-03-22 05:00:00,3057,Female,66,Beverage,Mineral Water,10,107.09,1070.9,B,Cash
6927,2023-03-22 06:00:00,3335,Female,57,Snacks,Nuts,8,60.1,480.8,C,Cash
6928,2023-03-22 07:00:00,3433,Female,39,Personal Care,Toothpaste,3,51.78,155.34,A,Cash
6929,2023-03-22 08:00:00,3425,Male,17,Electronics,Earphones,6,52.81,316.86,C,Bank Transfer
6930,2023-03-22 09:00:00,3346,Female,67,Personal Care,Soap,7,62.27,435.89000000000004,C,Credit Card
6931,2023-03-22 10:00:00,3417,Male,61,Dairy,Cheese,4,76.79,307.16,B,Bank Transfer
6932,2023-03-22 11:00:00,3192,Male,31,Beverage,Soft Drink,4,91.02,364.08,B,Bank Transfer
6933,2023-03-22 12:00:00,3284,Male,22,Dairy,Milk,10,55.59,555.9000000000001,B,Bank Transfer
6934,2023-03-22 13:00:00,3350,,59,Beverage,Energy Drink,1,73.31,73.31,D,E-Wallet
6935,2023-03-22 14:00:00,3436,,68,Beverage,Soft Drink,7,33.36,233.51999999999998,D,Credit Card
6936,2023-03-22 15:00:00,3174,Male,32,Snacks,Nuts,6,40.43,242.57999999999998,C,Cash
6937,2023-03-22 16:00:00,3348,Female,23,Dairy,Butter,3,20.58,61.739999999999995,C,Credit Card
6938,2023-03-22 17:00:00,3365,Male,16,Beverage,Juice,11,22.18,243.98,D,Bank Transfer
6939,2023-03-22 18:00:00,3188,Female,49,Dairy,Milk,1,53.5,53.5,C,Bank Transfer
6940,2023-03-22 19:00:00,3424,Male,16,Dairy,Milk,7,46.22,323.53999999999996,C,Cash
6941,2023-03-22 20:00:00,3098,Male,41,Snacks,Nuts,1,29.82,29.82,A,Cash
6942,2023-03-22 21:00:00,3010,Male,65,Beverage,Mineral Water,11,91.46,1006.06,C,E-Wallet
6943,2023-03-22 22:00:00,3438,Male,57,Personal Care,Shampoo,4,24.78,99.12,B,Credit Card
6944,2023-03-22 23:00:00,3231,Female,35,Snacks,Crackers,11,116.4,1280.4,C,E-Wallet
6945,2023-03-23 00:00:00,3049,Female,39,Frozen,Frozen Pizza,11,108.62,1194.8200000000002,A,Cash
6946,2023-03-23 01:00:00,3335,Male,33,Snacks,Crackers,2,112.4,224.8,D,Credit Card
6947,2023-03-23 02:00:00,3172,Female,19,Personal Care,Soap,4,48.33,193.32,D,Credit Card
6948,2023-03-23 03:00:00,3222,Female,58,Snacks,Chips,3,73.97,221.91,A,Cash
6949,2023-03-23 04:00:00,3284,Female,62,Frozen,Ice Cream,9,36.19,325.71,B,Cash
6950,2023-03-23 05:00:00,3167,Female,33,Snacks,Crackers,11,116.57,1282.27,A,Credit Card
6951,2023-03-23 06:00:00,3474,Male,62,Household,Cleaner,4,24.67,98.68,C,Cash
6952,2023-03-23 07:00:00,3282,,69,Personal Care,Toothpaste,2,87.78,175.56,D,Bank Transfer
6953,2023-03-23 08:00:00,3364,Male,60,Personal Care,Toothpaste,2,72.59,145.18,C,E-Wallet
6954,2023-03-23 09:00:00,3129,Male,17,Personal Care,Lotion,1,117.73,117.73,B,E-Wallet
6955,2023-03-23 10:00:00,3086,Female,46,Electronics,USB Cable,6,42.19,253.14,D,E-Wallet
6956,2023-03-23 11:00:00,3087,Male,33,Beverage,Juice,11,65.65,722.1500000000001,D,Cash
6957,2023-03-23 12:00:00,3473,Female,32,Household,Tissue,11,68.46,753.06,A,E-Wallet
6958,2023-03-23 13:00:00,3392,Male,65,Household,Detergent,11,113.23,1245.53,C,Bank Transfer
6959,2023-03-23 14:00:00,3418,Female,42,Snacks,Chips,2,97.8,195.6,D,Bank Transfer
6960,2023-03-23 15:00:00,3381,Male,45,Household,Dish Soap,8,59.79,478.32,C,Credit Card
6961,2023-03-23 16:00:00,3372,Male,27,Beverage,Juice,9,73.09,657.8100000000001,D,Bank Transfer
6962,2023-03-23 17:00:00,3399,Female,68,Personal Care,Soap,10,73.19,731.9,B,Cash
6963,2023-03-23 18:00:00,3066,Female,24,Snacks,Chips,7,77.67,543.69,B,Credit Card
6964,2023-03-23 19:00:00,3140,Male,63,Snacks,Cookies,10,37.66,376.59999999999997,A,Cash
6965,2023-03-23 20:00:00,3186,Female,28,Beverage,Soft Drink,8,23.55,188.4,A,E-Wallet
6966,2023-03-23 21:00:00,3146,Male,59,Beverage,Mineral Water,10,48.43,484.3,C,E-Wallet
6967,2023-03-23 22:00:00,3059,Male,21,Frozen,Frozen Vegetables,1,2.6,2.6,D,Credit Card
6968,2023-03-23 23:00:00,3445,Female,37,Produce,Carrots,4,20.38,81.52,B,Cash
6969,2023-03-24 00:00:00,3007,Female,16,Snacks,Chips,2,23.0,46.0,A,E-Wallet
6970,2023-03-24 01:00:00,3170,Male,37,Snacks,Cookies,6,56.42,338.52,D,E-Wallet
6971,2023-03-24 02:00:00,3475,Male,64,Dairy,Milk,8,2.32,18.56,A,Cash
6972,2023-03-24 03:00:00,3194,Female,26,Beverage,Mineral Water,5,28.29,141.45,D,Cash
6973,2023-03-24 04:00:00,3355,Male,68,Electronics,Earphones,8,3.52,28.16,C,Credit Card
6974,2023-03-24 05:00:00,3430,Female,16,Beverage,Energy Drink,1,100.61,100.61,C,Cash
6975,2023-03-24 06:00:00,3443,Female,24,Produce,Apples,4,109.68,438.72,C,Bank Transfer
6976,2023-03-24 07:00:00,3432,Male,56,Electronics,USB Cable,5,45.62,228.1,D,E-Wallet
6977,2023-03-24 08:00:00,3077,Female,35,Electronics,Earphones,8,92.03,736.24,A,Cash
6978,2023-03-24 09:00:00,3324,Male,64,Frozen,Frozen Pizza,11,16.0,176.0,D,Bank Transfer
6979,2023-03-24 10:00:00,3476,Male,65,Dairy,Milk,1,118.68,118.68,D,E-Wallet
6980,2023-03-24 11:00:00,3151,Female,28,Produce,Carrots,3,28.07,84.21000000000001,C,Bank Transfer
6981,2023-03-24 12:00:00,3115,Male,25,,,4,70.03,280.12,D,Bank Transfer
6982,2023-03-24 13:00:00,3146,Female,59,Snacks,Nuts,9,96.03,864.27,C,E-Wallet
6983,2023-03-24 14:00:00,3149,Female,64,Personal Care,Toothpaste,5,65.93,329.65000000000003,A,Bank Transfer
6984,2023-03-24 15:00:00,3359,Female,23,Frozen,Frozen Pizza,4,84.46,337.84,C,Bank Transfer
6985,2023-03-24 16:00:00,3125,Female,65,Household,Detergent,7,11.49,80.43,D,E-Wallet
6986,2023-03-24 17:00:00,3142,Female,56,Household,Dish Soap,8,18.57,148.56,D,Credit Card
6987,2023-03-24 18:00:00,3333,Male,39,Beverage,Mineral Water,7,45.25,316.75,B,Cash
6988,2023-03-24 19:00:00,3496,,68,Beverage,Energy Drink,11,28.22,310.41999999999996,A,E-Wallet
6989,2023-03-24 20:00:00,3306,Male,48,Electronics,Earphones,8,118.56,948.48,D,Cash
6990,2023-03-24 21:00:00,3340,Male,54,Personal Care,Shampoo,3,52.94,158.82,B,E-Wallet
6991,2023-03-24 22:00:00,3205,Male,39,Snacks,Cookies,10,19.67,196.70000000000002,A,E-Wallet
6992,2023-03-24 23:00:00,3264,Male,55,Household,Cleaner,5,12.34,61.7,B,Cash
6993,2023-03-25 00:00:00,3388,Male,35,Produce,Apples,10,116.37,1163.7,D,Credit Card
6994,2023-03-25 01:00:00,3070,Female,59,Personal Care,Shampoo,5,17.31,86.55,C,Bank Transfer
6995,2023-03-25 02:00:00,3024,Male,23,Frozen,Ice Cream,4,34.73,138.92,D,Cash
6996,2023-03-25 03:00:00,3380,Male,61,Snacks,Chips,3,85.83,257.49,D,Cash
6997,2023-03-25 04:00:00,3242,Male,46,Frozen,Frozen Vegetables,4,105.77,423.08,D,Cash
6998,2023-03-25 05:00:00,3280,Male,,Frozen,Ice Cream,7,26.39,184.73000000000002,D,E-Wallet
6999,2023-03-25 06:00:00,3433,Female,27,Beverage,Soft Drink,4,97.45,389.8,C,Credit Card
7000,2023-03-25 07:00:00,3276,Female,64,Frozen,Frozen Pizza,6,108.65,651.9000000000001,B,Cash
5296,2023-01-13 07:00:00,3280,Female,46,Snacks,Chips,7,78.3,548.1,D,Credit Card
6101,2023-02-15 20:00:00,3369,Male,31,Electronics,Earphones,4,105.1,420.4,B,Cash
5178,2023-01-08 09:00:00,3136,Female,37,Household,Detergent,5,12.48,62.400000000000006,C,Credit Card
5311,2023-01-13 22:00:00,3246,Male,51,Beverage,Juice,6,118.74,712.4399999999999,A,Credit Card
5569,2023-01-24 16:00:00,3299,Female,28,Dairy,Milk,3,94.75,284.25,D,Cash
5773,2023-02-02 04:00:00,3416,Female,62,Beverage,Soft Drink,11,32.53,357.83000000000004,B,Cash
5608,2023-01-26 07:00:00,3494,Male,60,Personal Care,Soap,6,117.68,706.08,B,Bank Transfer
5554,2023-01-24 01:00:00,3480,Male,67,Snacks,Nuts,6,23.62,141.72,A,E-Wallet
5218,2023-01-10 01:00:00,3252,Female,18,Frozen,Ice Cream,11,45.26,497.85999999999996,B,Credit Card
5938,2023-02-09 01:00:00,3499,Male,68,Produce,Carrots,7,96.13,672.91,D,Bank Transfer
5409,2023-01-18 00:00:00,3002,Male,46,Electronics,Earphones,9,10.84,97.56,D,Bank Transfer
5067,2023-01-03 18:00:00,3206,Female,57,Dairy,Butter,2,24.44,48.88,D,Credit Card
6526,2023-03-05 13:00:00,3286,Female,45,Personal Care,Toothpaste,10,118.68,1186.8000000000002,D,Bank Transfer
6821,2023-03-17 20:00:00,3363,Male,37,Personal Care,Toothpaste,4,112.49,449.96,A,Credit Card
5274,2023-01-12 09:00:00,3101,,65,Frozen,Frozen Pizza,1,59.19,59.19,C,Bank Transfer
